月日,名前,種類,金額,コード
10月17日,高橋 ,地代家賃,4100,6
10月17日,井上 ,交通費,8900,10
10月17日,村上 ,租税公課,3200,6
10月17日,藤原 ,雑　費,2900,4
10月17日,岡本 ,交通費,8100,16
10月17日,岡本 ,広告費,8400,3
10月17日,岡本 ,給　料,1800,13
10月17日,森 ,厚生費,9000,12
10月17日,後藤 ,消耗品費,7500,3
10月17日,中川 ,租税公課,8300,1
10月17日,井上 ,厚生費,9600,10
10月17日,佐々木 ,給　料,5100,14
10月17日,岡本 ,地代家賃,9100,8
10月17日,小川 ,減価償却費,9600,6
10月17日,村上 ,通信費,2200,2
10月17日,木村 ,広告費,5600,2
10月17日,伊藤 ,保険料,9500,11
10月17日,小林 ,厚生費,8000,15
10月17日,加藤 ,光熱費,4100,10
10月17日,近藤 ,交際費,9900,18
10月17日,遠藤 ,雑　費,1800,9
10月17日,長谷川 ,雑　費,600,14
10月17日,太田 ,雑　費,8400,15
10月17日,後藤 ,保険料,7800,18
10月17日,藤田 ,光熱費,4300,10
10月18日,青木 ,交通費,3300,9
10月18日,西村 ,厚生費,700,18
10月18日,三浦 ,給　料,2000,1
10月18日,中川 ,減価償却費,8100,15
10月18日,藤田 ,接待費,6800,4
10月18日,阿部 ,光熱費,4700,7
10月18日,橋本 ,減価償却費,7400,15
10月18日,佐藤 ,厚生費,9500,11
10月18日,岡田 ,広告費,1000,19
10月18日,林 ,接待費,1800,8
10月18日,中川 ,光熱費,500,2
10月18日,山口 ,消耗品費,5800,20
10月18日,山下 ,減価償却費,4400,6
10月18日,中島 ,交通費,300,19
10月18日,中島 ,広告費,8900,20
10月18日,木村 ,減価償却費,5700,4
10月18日,中島 ,接待費,6500,7
10月18日,藤田 ,光熱費,2700,19
10月18日,斉藤 ,租税公課,7400,19
10月18日,山口 ,交通費,9500,20
10月18日,松本 ,通信費,1300,20
10月18日,太田 ,交通費,7200,12
10月18日,佐藤 ,通信費,9900,4
10月18日,長谷川 ,通信費,2800,8
10月18日,中島 ,交通費,1200,15
10月18日,高橋 ,厚生費,2300,3
10月18日,松本 ,光熱費,9100,16
10月19日,中川 ,広告費,8800,16
10月19日,池田 ,交際費,9400,2
10月19日,加藤 ,保険料,8900,5
10月19日,清水 ,減価償却費,1700,1
10月19日,中村 ,厚生費,2600,15
10月19日,山本 ,厚生費,9300,3
10月19日,林 ,通信費,6300,20
10月19日,後藤 ,保険料,9400,10
10月19日,高橋 ,交通費,6600,8
10月19日,石井 ,交際費,1700,14
10月19日,坂本 ,交際費,4700,17
10月19日,渡辺 ,接待費,2300,20
10月19日,高橋 ,交通費,2300,9
10月19日,藤田 ,交通費,7300,3
10月19日,太田 ,給　料,3800,12
10月19日,林 ,接待費,3100,6
10月19日,太田 ,租税公課,900,3
10月19日,山田 ,交際費,9600,7
10月19日,石井 ,交際費,1900,13
10月19日,斉藤 ,通信費,5300,14
10月19日,井上 ,消耗品費,8800,14
10月20日,坂本 ,接待費,9500,7
10月20日,池田 ,雑　費,9500,11
10月20日,石川 ,通信費,3200,18
10月20日,森 ,消耗品費,7100,17
10月20日,坂本 ,消耗品費,4400,9
10月20日,山下 ,広告費,4100,1
10月20日,森 ,給　料,4000,15
10月20日,前田 ,広告費,2500,12
10月20日,林 ,保険料,7000,9
10月20日,西村 ,雑　費,8600,5
10月20日,渡辺 ,接待費,100,2
10月20日,井上 ,通信費,6200,8
10月20日,渡辺 ,保険料,7800,12
10月20日,林 ,交際費,9800,15
10月20日,石川 ,減価償却費,5000,20
10月20日,前田 ,減価償却費,4500,6
10月20日,西村 ,交通費,5100,6
10月20日,斎藤 ,広告費,8300,16
10月20日,渡辺 ,保険料,6700,1
10月20日,福田 ,消耗品費,3600,14
10月20日,前田 ,地代家賃,6200,9
10月20日,松本 ,租税公課,5300,9
10月20日,加藤 ,接待費,5100,17
10月20日,吉田 ,減価償却費,4500,7
10月20日,山田 ,租税公課,300,9
10月20日,青木 ,広告費,2600,16
10月20日,石井 ,接待費,7700,7
10月20日,井上 ,保険料,2500,8
10月20日,山下 ,減価償却費,1100,13
10月20日,斉藤 ,広告費,2900,19
10月20日,井上 ,租税公課,8500,20
10月20日,中川 ,厚生費,9500,9
10月21日,近藤 ,給　料,4600,5
10月21日,渡辺 ,消耗品費,1500,11
10月21日,藤井 ,通信費,1300,2
10月21日,田中 ,交通費,9300,15
10月21日,加藤 ,接待費,8700,9
10月21日,井上 ,通信費,7000,18
10月21日,山口 ,厚生費,700,14
10月21日,太田 ,地代家賃,9700,14
10月21日,中村 ,租税公課,2200,1
10月21日,三浦 ,光熱費,2800,2
10月21日,山本 ,厚生費,8700,16
10月21日,斎藤 ,光熱費,5200,8
10月21日,山口 ,交際費,6700,5
10月21日,吉田 ,交通費,200,19
10月21日,井上 ,雑　費,8600,8
10月21日,石川 ,広告費,8800,12
10月21日,後藤 ,雑　費,6000,20
10月21日,橋本 ,地代家賃,9400,17
10月21日,林 ,保険料,2900,20
10月21日,西村 ,租税公課,9700,3
10月21日,藤井 ,通信費,8900,14
10月21日,坂本 ,保険料,1900,16
10月21日,坂本 ,交際費,9500,11
10月21日,太田 ,地代家賃,1300,1
10月21日,山口 ,交通費,7600,18
10月22日,高橋 ,厚生費,6300,3
10月22日,阿部 ,通信費,1200,20
10月22日,山下 ,保険料,9300,12
10月22日,小林 ,地代家賃,1200,13
10月22日,小林 ,広告費,3600,6
10月22日,木村 ,通信費,6100,9
10月22日,高橋 ,光熱費,6000,12
10月22日,木村 ,広告費,5900,4
10月22日,山下 ,通信費,200,5
10月22日,石井 ,租税公課,700,9
10月22日,山田 ,地代家賃,8900,18
10月22日,遠藤 ,減価償却費,4900,7
10月22日,三浦 ,租税公課,7000,9
10月22日,加藤 ,光熱費,3200,2
10月22日,加藤 ,光熱費,300,8
10月22日,渡辺 ,租税公課,7300,6
10月22日,石井 ,減価償却費,1600,11
10月22日,岡田 ,雑　費,2400,9
10月22日,松田 ,交際費,7400,7
10月22日,岡本 ,交際費,500,15
10月22日,岡田 ,交通費,1200,13
10月22日,山本 ,給　料,7500,20
10月22日,佐々木 ,厚生費,2300,1
10月22日,山田 ,厚生費,5600,6
10月22日,福田 ,通信費,300,4
10月22日,井上 ,厚生費,7900,6
10月22日,高橋 ,租税公課,2500,20
10月22日,池田 ,租税公課,1600,13
10月23日,坂本 ,広告費,9900,14
10月23日,西村 ,厚生費,1200,1
10月23日,木村 ,広告費,3600,2
10月23日,石川 ,交際費,7300,2
10月23日,村上 ,租税公課,5100,8
10月23日,井上 ,消耗品費,1000,13
10月23日,鈴木 ,通信費,900,2
10月23日,山口 ,通信費,4500,17
10月23日,山崎 ,交際費,1800,11
10月23日,森 ,消耗品費,8800,9
10月23日,小林 ,租税公課,3900,7
10月23日,橋本 ,租税公課,3400,13
10月23日,小川 ,雑　費,8100,9
10月23日,後藤 ,光熱費,8300,14
10月23日,三浦 ,接待費,4600,12
10月23日,遠藤 ,減価償却費,8200,16
10月23日,山下 ,交際費,1100,17
10月23日,藤原 ,厚生費,1200,20
10月23日,清水 ,接待費,200,5
10月23日,鈴木 ,交際費,4100,16
10月24日,三浦 ,雑　費,5400,10
10月24日,加藤 ,交通費,5400,7
10月24日,藤原 ,地代家賃,4300,3
10月24日,青木 ,消耗品費,8000,7
10月24日,田中 ,租税公課,2800,9
10月24日,池田 ,厚生費,9700,14
10月24日,橋本 ,交際費,1900,11
10月24日,渡辺 ,租税公課,5600,14
10月24日,福田 ,交通費,2700,12
10月24日,山田 ,保険料,9400,10
10月24日,藤原 ,地代家賃,6900,5
10月24日,近藤 ,広告費,500,20
10月24日,藤原 ,広告費,6300,5
10月24日,中島 ,交際費,2100,19
10月24日,橋本 ,雑　費,2400,9
10月24日,井上 ,地代家賃,500,17
10月24日,木村 ,減価償却費,1700,8
10月24日,鈴木 ,保険料,7100,8
10月24日,山田 ,給　料,2200,11
10月24日,林 ,地代家賃,6500,9
10月24日,木村 ,減価償却費,3100,5
10月24日,福田 ,減価償却費,3400,17
10月24日,藤原 ,通信費,4700,1
10月24日,中島 ,租税公課,7800,17
10月24日,山口 ,通信費,8000,2
10月24日,伊藤 ,光熱費,5100,18
10月24日,中村 ,通信費,6500,2
10月24日,西村 ,租税公課,4500,9
10月24日,藤原 ,光熱費,7500,17
10月24日,藤井 ,光熱費,6700,8
10月24日,斉藤 ,雑　費,1000,12
10月24日,小林 ,接待費,9800,20
10月25日,長谷川 ,給　料,4400,14
10月25日,近藤 ,減価償却費,8500,14
10月25日,遠藤 ,地代家賃,1700,6
10月25日,石井 ,広告費,3500,16
10月25日,長谷川 ,接待費,800,20
10月25日,高橋 ,光熱費,7300,19
10月25日,伊藤 ,交通費,7200,8
10月25日,佐々木 ,消耗品費,6100,7
10月25日,村上 ,給　料,9700,17
10月25日,石川 ,地代家賃,2600,7
10月25日,林 ,広告費,3600,5
10月25日,坂本 ,雑　費,6200,3
10月25日,渡辺 ,交際費,400,17
10月25日,西村 ,雑　費,4100,10
10月25日,中村 ,接待費,8700,1
10月25日,松本 ,租税公課,3700,7
10月25日,岡本 ,減価償却費,8600,16
10月25日,石井 ,厚生費,7600,10
10月25日,松田 ,接待費,900,17
10月25日,林 ,光熱費,1500,16
10月25日,青木 ,地代家賃,5000,16
10月25日,加藤 ,接待費,8700,20
10月25日,林 ,保険料,5400,13
10月25日,中島 ,交通費,9100,19
10月25日,山崎 ,接待費,5700,19
10月25日,長谷川 ,租税公課,3400,14
10月25日,斉藤 ,給　料,7900,18
10月25日,高橋 ,租税公課,8400,18
10月25日,近藤 ,給　料,9800,8
10月25日,村上 ,光熱費,1900,8
10月25日,山下 ,租税公課,2800,2
10月25日,石川 ,保険料,3700,9
10月25日,藤井 ,給　料,5400,15
10月26日,清水 ,地代家賃,1100,17
10月26日,斎藤 ,保険料,300,9
10月26日,小林 ,広告費,9200,11
10月26日,石井 ,減価償却費,300,20
10月26日,松本 ,光熱費,700,16
10月26日,清水 ,保険料,1100,13
10月26日,藤井 ,交際費,1800,4
10月26日,森 ,交際費,2100,2
10月26日,藤原 ,給　料,3300,6
10月26日,鈴木 ,交際費,300,11
10月26日,石井 ,給　料,4500,8
10月26日,橋本 ,厚生費,7400,1
10月26日,三浦 ,租税公課,5100,1
10月26日,森 ,雑　費,4000,12
10月26日,鈴木 ,給　料,1100,6
10月26日,山口 ,交通費,6000,16
10月26日,小川 ,接待費,2700,10
10月26日,林 ,接待費,6400,5
10月26日,小川 ,交際費,1200,19
10月26日,青木 ,地代家賃,600,20
10月26日,坂本 ,厚生費,500,16
10月27日,林 ,広告費,4100,6
10月27日,近藤 ,厚生費,8600,19
10月27日,伊藤 ,光熱費,8900,10
10月27日,中村 ,交通費,5000,11
10月27日,中島 ,消耗品費,8800,13
10月27日,山崎 ,広告費,200,13
10月27日,山本 ,雑　費,7100,12
10月27日,山崎 ,消耗品費,9000,6
10月27日,近藤 ,消耗品費,7500,7
10月27日,石井 ,消耗品費,7600,3
10月27日,橋本 ,給　料,4300,6
10月27日,清水 ,減価償却費,4700,12
10月27日,伊藤 ,交通費,2000,18
10月27日,青木 ,消耗品費,6800,2
10月27日,後藤 ,消耗品費,3700,8
10月27日,西村 ,光熱費,9700,18
10月27日,松田 ,通信費,600,20
10月27日,三浦 ,租税公課,9400,13
10月27日,岡田 ,接待費,4500,12
10月27日,福田 ,交通費,500,6
10月27日,橋本 ,厚生費,3900,16
10月27日,藤井 ,光熱費,2700,20
10月27日,太田 ,雑　費,6400,15
10月27日,小川 ,厚生費,7000,3
10月27日,太田 ,接待費,5100,16
10月28日,小林 ,交際費,7400,16
10月28日,太田 ,接待費,8600,9
10月28日,木村 ,保険料,3800,8
10月28日,田中 ,消耗品費,8700,10
10月28日,藤田 ,接待費,7400,7
10月28日,木村 ,広告費,2500,18
10月28日,山下 ,租税公課,3100,15
10月28日,山本 ,接待費,300,14
10月28日,遠藤 ,広告費,9400,13
10月28日,岡本 ,保険料,4600,20
10月28日,山下 ,消耗品費,3900,4
10月28日,鈴木 ,接待費,300,8
10月28日,山口 ,光熱費,8800,2
10月28日,西村 ,租税公課,6100,1
10月28日,坂本 ,消耗品費,1000,20
10月28日,阿部 ,給　料,300,6
10月28日,高橋 ,厚生費,4800,2
10月28日,田中 ,広告費,5100,14
10月28日,池田 ,厚生費,400,11
10月28日,斎藤 ,消耗品費,4100,13
10月28日,小川 ,厚生費,8100,8
10月28日,後藤 ,広告費,1800,3
10月28日,森 ,消耗品費,4400,9
10月28日,阿部 ,保険料,9400,17
10月28日,山田 ,交通費,8200,1
10月28日,石井 ,給　料,7300,5
10月28日,吉田 ,光熱費,8100,5
10月28日,山本 ,交通費,3900,5
10月28日,山本 ,保険料,9100,16
10月28日,小林 ,地代家賃,1500,14
10月29日,石川 ,交通費,8300,7
10月29日,村上 ,雑　費,3200,10
10月29日,小川 ,光熱費,8700,20
10月29日,田中 ,交通費,2300,8
10月29日,渡辺 ,通信費,4200,3
10月29日,長谷川 ,消耗品費,3500,11
10月29日,鈴木 ,交通費,8400,9
10月29日,林 ,保険料,6300,10
10月29日,青木 ,交通費,5300,6
10月29日,遠藤 ,交際費,1900,1
10月29日,加藤 ,租税公課,8400,8
10月29日,佐藤 ,雑　費,2900,12
10月29日,石川 ,交通費,2900,20
10月29日,石川 ,給　料,8400,14
10月29日,藤原 ,租税公課,3800,5
10月29日,前田 ,消耗品費,5700,10
10月30日,阿部 ,光熱費,1200,10
10月30日,坂本 ,交際費,9300,19
10月30日,山本 ,交際費,2100,11
10月30日,池田 ,地代家賃,4600,11
10月30日,林 ,給　料,8800,20
10月30日,阿部 ,交際費,3800,18
10月30日,伊藤 ,通信費,6000,13
10月30日,林 ,厚生費,1500,19
10月30日,佐々木 ,保険料,7400,12
10月30日,木村 ,保険料,5000,8
10月30日,藤原 ,厚生費,4700,13
10月30日,橋本 ,交際費,600,16
10月30日,石川 ,消耗品費,4600,12
10月30日,伊藤 ,給　料,7700,12
10月30日,阿部 ,交際費,6400,16
10月30日,太田 ,消耗品費,7800,15
10月30日,岡本 ,厚生費,7600,14
10月30日,村上 ,通信費,900,4
10月30日,木村 ,広告費,5500,7
10月30日,井上 ,光熱費,5700,2
10月30日,中島 ,厚生費,5300,19
10月30日,高橋 ,地代家賃,3900,1
10月30日,藤井 ,給　料,2200,13
10月30日,田中 ,保険料,1100,18
10月30日,松本 ,接待費,2300,13
10月30日,松本 ,厚生費,3200,19
10月30日,木村 ,減価償却費,3000,19
10月30日,阿部 ,減価償却費,8400,14
10月30日,青木 ,光熱費,9600,20
10月30日,林 ,保険料,7700,6
10月30日,藤田 ,給　料,4900,15
10月30日,藤原 ,地代家賃,600,9
10月30日,中川 ,広告費,9500,16
10月30日,坂本 ,減価償却費,7900,1
10月31日,斉藤 ,消耗品費,1200,9
10月31日,長谷川 ,地代家賃,8400,5
10月31日,坂本 ,消耗品費,4200,19
10月31日,斉藤 ,保険料,5900,17
10月31日,松本 ,交際費,1600,1
10月31日,太田 ,通信費,9000,13
10月31日,福田 ,厚生費,8300,17
10月31日,前田 ,光熱費,4700,17
10月31日,藤田 ,広告費,6100,6
10月31日,田中 ,広告費,8100,5
10月31日,橋本 ,地代家賃,5000,11
10月31日,佐藤 ,光熱費,1000,18
10月31日,藤井 ,交際費,5600,3
10月31日,山下 ,雑　費,500,1
10月31日,清水 ,広告費,4700,13
10月31日,斉藤 ,交際費,2000,2
10月31日,石川 ,減価償却費,5300,4
10月31日,橋本 ,減価償却費,7100,17
10月31日,後藤 ,広告費,6000,17
10月31日,山下 ,給　料,4000,1
10月31日,加藤 ,給　料,7700,9
10月31日,藤井 ,接待費,7900,15
10月31日,鈴木 ,広告費,6400,4
10月31日,橋本 ,通信費,1400,12
10月31日,近藤 ,通信費,4600,1
10月31日,西村 ,保険料,2500,11
11月1日,池田 ,厚生費,5100,17
11月1日,山本 ,通信費,8700,17
11月1日,中川 ,交通費,6200,15
11月1日,岡田 ,接待費,7200,19
11月1日,阿部 ,地代家賃,6300,14
11月1日,村上 ,接待費,9900,8
11月1日,松本 ,保険料,2100,2
11月1日,藤原 ,広告費,4200,17
11月1日,阿部 ,厚生費,7200,13
11月1日,林 ,雑　費,3800,17
11月1日,中川 ,消耗品費,4600,5
11月1日,中川 ,接待費,8900,14
11月1日,松本 ,租税公課,5900,1
11月1日,橋本 ,通信費,9500,15
11月1日,斉藤 ,交通費,2300,13
11月1日,阿部 ,交通費,1200,2
11月1日,木村 ,減価償却費,200,10
11月1日,遠藤 ,広告費,4800,20
11月1日,伊藤 ,厚生費,400,18
11月1日,佐々木 ,接待費,4300,17
11月1日,青木 ,消耗品費,3300,20
11月2日,石井 ,光熱費,8200,8
11月2日,林 ,消耗品費,1000,20
11月2日,中川 ,光熱費,4800,14
11月2日,渡辺 ,交際費,1700,4
11月2日,斎藤 ,租税公課,2100,2
11月2日,青木 ,光熱費,9900,14
11月2日,中村 ,交際費,100,12
11月2日,藤井 ,減価償却費,5500,4
11月2日,木村 ,交通費,3300,4
11月2日,加藤 ,給　料,4600,11
11月2日,山田 ,交際費,6100,2
11月2日,村上 ,広告費,2900,15
11月2日,岡田 ,消耗品費,6700,1
11月2日,村上 ,租税公課,6800,9
11月2日,藤井 ,通信費,1600,7
11月2日,村上 ,広告費,3700,7
11月2日,岡本 ,通信費,5600,7
11月2日,高橋 ,雑　費,4600,3
11月2日,斎藤 ,租税公課,9700,11
11月2日,橋本 ,交際費,400,12
11月2日,木村 ,租税公課,9000,13
11月2日,太田 ,雑　費,3400,7
11月2日,福田 ,交際費,2800,11
11月2日,山口 ,広告費,1200,19
11月2日,前田 ,広告費,3100,2
11月2日,高橋 ,雑　費,8800,14
11月2日,斎藤 ,交際費,3300,7
11月3日,山田 ,保険料,3000,15
11月3日,近藤 ,通信費,6000,2
11月3日,石川 ,租税公課,1400,11
11月3日,藤田 ,消耗品費,4700,8
11月3日,石井 ,接待費,6000,11
11月3日,坂本 ,雑　費,7600,17
11月3日,福田 ,交通費,4900,8
11月3日,松田 ,租税公課,4000,19
11月3日,松本 ,接待費,3700,2
11月3日,太田 ,消耗品費,2100,14
11月3日,後藤 ,租税公課,3000,16
11月3日,橋本 ,広告費,600,20
11月3日,坂本 ,地代家賃,3800,9
11月3日,村上 ,消耗品費,4300,1
11月3日,森 ,光熱費,9700,18
11月3日,三浦 ,保険料,500,5
11月3日,坂本 ,保険料,9600,7
11月3日,遠藤 ,接待費,6500,9
11月3日,福田 ,交通費,3100,19
11月3日,山口 ,給　料,600,11
11月3日,高橋 ,通信費,3200,18
11月3日,渡辺 ,光熱費,3900,1
11月3日,岡本 ,接待費,4500,20
11月3日,佐々木 ,地代家賃,1900,6
11月3日,池田 ,通信費,3100,17
11月3日,前田 ,地代家賃,5800,15
11月3日,高橋 ,接待費,7700,11
11月4日,青木 ,接待費,2000,5
11月4日,長谷川 ,雑　費,600,17
11月4日,斎藤 ,地代家賃,7200,12
11月4日,田中 ,接待費,2600,15
11月4日,中川 ,給　料,6600,9
11月4日,中村 ,地代家賃,1900,12
11月4日,林 ,租税公課,1900,5
11月4日,遠藤 ,地代家賃,1800,16
11月4日,近藤 ,減価償却費,2600,17
11月4日,後藤 ,給　料,3800,15
11月4日,中村 ,消耗品費,2000,4
11月4日,坂本 ,消耗品費,7900,2
11月4日,斎藤 ,地代家賃,5100,11
11月4日,林 ,光熱費,10000,2
11月4日,山口 ,保険料,6600,5
11月4日,山本 ,広告費,7700,4
11月4日,加藤 ,消耗品費,5500,16
11月4日,橋本 ,給　料,2100,9
11月4日,斉藤 ,消耗品費,6400,14
11月4日,西村 ,減価償却費,7600,2
11月4日,池田 ,接待費,2800,3
11月4日,小林 ,地代家賃,5400,4
11月4日,池田 ,通信費,6100,5
11月4日,坂本 ,光熱費,1500,12
11月4日,橋本 ,減価償却費,1600,7
11月4日,石川 ,厚生費,3100,9
11月4日,青木 ,保険料,6600,2
11月4日,太田 ,消耗品費,1800,3
11月4日,橋本 ,接待費,4800,20
11月4日,石井 ,広告費,8900,6
11月4日,前田 ,広告費,700,17
11月4日,村上 ,厚生費,900,18
11月4日,石井 ,光熱費,1700,18
11月4日,石川 ,保険料,4500,4
11月5日,清水 ,租税公課,3900,2
11月5日,藤井 ,地代家賃,6500,8
11月5日,長谷川 ,交際費,6500,8
11月5日,山崎 ,光熱費,700,19
11月5日,石井 ,通信費,8400,4
11月5日,坂本 ,交際費,1600,4
11月5日,長谷川 ,交際費,5300,15
11月5日,長谷川 ,通信費,100,19
11月5日,中村 ,雑　費,5100,9
11月5日,伊藤 ,接待費,6500,5
11月5日,岡本 ,接待費,300,6
11月5日,後藤 ,交通費,1000,17
11月5日,石井 ,地代家賃,7000,19
11月5日,石川 ,光熱費,5900,10
11月5日,清水 ,地代家賃,4400,17
11月5日,藤原 ,交際費,7100,12
11月5日,小川 ,接待費,4200,4
11月5日,田中 ,減価償却費,3700,15
11月5日,林 ,接待費,3100,13
11月5日,藤井 ,通信費,8000,18
11月5日,後藤 ,交際費,3500,4
11月5日,松本 ,交通費,8600,8
11月5日,藤井 ,地代家賃,8400,7
11月5日,山下 ,雑　費,7600,11
11月5日,後藤 ,地代家賃,500,20
11月5日,松本 ,光熱費,6700,12
11月6日,斉藤 ,広告費,2900,11
11月6日,池田 ,地代家賃,2600,4
11月6日,木村 ,消耗品費,2100,5
11月6日,松田 ,接待費,3400,8
11月6日,佐々木 ,減価償却費,3200,8
11月6日,西村 ,地代家賃,2000,12
11月6日,加藤 ,交通費,9300,7
11月6日,林 ,雑　費,7800,17
11月6日,清水 ,減価償却費,8200,14
11月6日,松田 ,地代家賃,5800,16
11月6日,山下 ,租税公課,6200,4
11月6日,松田 ,消耗品費,4500,18
11月6日,村上 ,減価償却費,3800,5
11月6日,山本 ,消耗品費,6600,13
11月6日,藤原 ,接待費,6500,5
11月6日,西村 ,接待費,9600,19
11月6日,山本 ,地代家賃,8800,10
11月6日,松本 ,厚生費,7800,5
11月6日,石川 ,給　料,2100,7
11月6日,長谷川 ,交際費,8800,2
11月6日,鈴木 ,保険料,8700,4
11月6日,山下 ,雑　費,5100,7
11月6日,池田 ,通信費,7100,11
11月6日,松田 ,広告費,700,1
11月6日,前田 ,消耗品費,9500,18
11月6日,斎藤 ,消耗品費,8200,3
11月6日,西村 ,租税公課,1600,15
11月6日,後藤 ,通信費,6900,11
11月6日,吉田 ,接待費,2300,17
11月6日,田中 ,保険料,4100,12
11月7日,鈴木 ,減価償却費,3800,11
11月7日,西村 ,雑　費,6900,2
11月7日,藤田 ,接待費,600,15
11月7日,岡田 ,接待費,3600,9
11月7日,山本 ,保険料,4000,12
11月7日,吉田 ,保険料,3300,19
11月7日,藤井 ,保険料,6000,12
11月7日,中島 ,交通費,6400,10
11月7日,池田 ,広告費,3800,4
11月7日,伊藤 ,給　料,6000,14
11月7日,加藤 ,雑　費,3200,8
11月7日,藤田 ,地代家賃,2100,11
11月7日,小川 ,給　料,2400,17
11月7日,佐藤 ,消耗品費,8000,15
11月7日,三浦 ,接待費,7200,5
11月7日,福田 ,光熱費,10000,15
11月7日,坂本 ,光熱費,3300,17
11月7日,坂本 ,地代家賃,7000,7
11月7日,斉藤 ,租税公課,9800,11
11月7日,松田 ,広告費,500,6
11月7日,長谷川 ,光熱費,5600,19
11月7日,渡辺 ,通信費,2500,12
11月7日,前田 ,保険料,900,1
11月7日,阿部 ,交通費,6200,4
11月7日,三浦 ,接待費,9600,8
11月7日,松田 ,地代家賃,8600,9
11月7日,山田 ,雑　費,3000,15
11月8日,石川 ,減価償却費,7600,13
11月8日,後藤 ,地代家賃,9000,2
11月8日,林 ,給　料,1800,6
11月8日,藤原 ,交通費,7500,1
11月8日,山本 ,減価償却費,200,11
11月8日,近藤 ,減価償却費,5500,3
11月8日,山田 ,消耗品費,9200,1
11月8日,小林 ,保険料,2800,14
11月8日,高橋 ,消耗品費,6200,5
11月8日,松田 ,消耗品費,6100,20
11月8日,松本 ,保険料,4800,18
11月8日,松田 ,地代家賃,900,7
11月8日,斉藤 ,雑　費,6700,18
11月8日,伊藤 ,交通費,8500,16
11月8日,伊藤 ,通信費,700,20
11月8日,阿部 ,租税公課,3500,19
11月8日,長谷川 ,交際費,9000,20
11月8日,小川 ,広告費,1800,9
11月8日,伊藤 ,雑　費,6600,2
11月8日,松本 ,接待費,9300,19
11月8日,遠藤 ,租税公課,1500,12
11月8日,橋本 ,厚生費,6500,9
11月8日,近藤 ,雑　費,8600,2
11月8日,木村 ,広告費,400,11
11月8日,渡辺 ,雑　費,7000,4
11月8日,太田 ,給　料,6800,12
11月8日,林 ,給　料,9800,15
11月8日,斉藤 ,交際費,7400,9
11月8日,田中 ,交通費,6100,11
11月8日,阿部 ,光熱費,2200,2
11月9日,村上 ,通信費,5000,12
11月9日,加藤 ,租税公課,3400,11
11月9日,山下 ,交通費,7700,17
11月9日,中島 ,広告費,6900,2
11月9日,伊藤 ,雑　費,5700,5
11月9日,山口 ,給　料,2100,11
11月9日,高橋 ,雑　費,2500,1
11月9日,伊藤 ,給　料,8500,1
11月9日,井上 ,保険料,6800,19
11月9日,長谷川 ,給　料,6000,9
11月9日,岡田 ,減価償却費,5300,3
11月9日,坂本 ,光熱費,6700,16
11月9日,近藤 ,接待費,8400,12
11月9日,藤原 ,光熱費,9500,16
11月9日,阿部 ,通信費,3000,4
11月9日,池田 ,保険料,1200,10
11月9日,林 ,租税公課,8000,9
11月9日,佐藤 ,地代家賃,2100,1
11月9日,木村 ,雑　費,4300,17
11月9日,田中 ,厚生費,3900,8
11月10日,藤原 ,接待費,600,6
11月10日,吉田 ,雑　費,5300,10
11月10日,加藤 ,交通費,6500,13
11月10日,長谷川 ,交際費,700,4
11月10日,渡辺 ,給　料,9100,13
11月10日,吉田 ,雑　費,100,9
11月10日,太田 ,広告費,300,11
11月10日,藤原 ,交際費,2500,14
11月10日,松本 ,雑　費,800,13
11月10日,山下 ,光熱費,5700,16
11月10日,松本 ,厚生費,8900,4
11月10日,山本 ,広告費,9900,2
11月10日,石川 ,接待費,1600,4
11月10日,中島 ,交際費,5400,15
11月10日,林 ,保険料,800,13
11月10日,西村 ,減価償却費,3400,9
11月10日,山崎 ,通信費,1900,17
11月10日,岡本 ,交通費,8000,15
11月10日,岡本 ,地代家賃,100,3
11月10日,吉田 ,減価償却費,1000,19
11月10日,石井 ,通信費,4100,19
11月10日,岡本 ,租税公課,4100,12
11月10日,長谷川 ,地代家賃,5900,14
11月10日,高橋 ,広告費,8300,4
11月10日,中島 ,減価償却費,9200,15
11月10日,田中 ,厚生費,4900,20
11月10日,松本 ,雑　費,7000,11
11月11日,山口 ,接待費,800,18
11月11日,山口 ,広告費,4500,13
11月11日,坂本 ,光熱費,2900,5
11月11日,林 ,交通費,1000,11
11月11日,斎藤 ,給　料,1400,5
11月11日,藤原 ,広告費,7500,13
11月11日,岡本 ,減価償却費,2000,15
11月11日,高橋 ,租税公課,7600,12
11月11日,伊藤 ,交通費,2200,9
11月11日,清水 ,雑　費,2700,12
11月11日,中川 ,交際費,2700,7
11月11日,佐々木 ,交通費,1300,9
11月11日,清水 ,広告費,2900,11
11月11日,中島 ,雑　費,100,2
11月11日,高橋 ,接待費,3200,12
11月11日,森 ,交際費,7400,12
11月11日,石井 ,厚生費,10000,7
11月11日,加藤 ,接待費,5400,9
11月11日,福田 ,厚生費,7600,3
11月11日,村上 ,保険料,6400,9
11月11日,井上 ,交際費,2700,12
11月11日,藤井 ,給　料,7500,1
11月11日,村上 ,地代家賃,1300,4
11月11日,中島 ,租税公課,2800,8
11月11日,井上 ,接待費,5000,19
11月11日,石井 ,地代家賃,7400,9
11月11日,池田 ,交際費,4200,10
11月11日,山田 ,租税公課,3700,12
11月12日,三浦 ,減価償却費,100,9
